review_id,text,category,rating,sentiment,sarcasm,version,source,language
59f9fe66-4531-4458-a605-7059e5d86287,"ไม่แย่นะ มาลองอาหารตามสั่งร้านนี้ตอนนั่งชิล. อาหย่อยกำลังดี / เสิร์ฟไว แต่ ราคาเฉยๆ / ที่จอดสะดวก / บรรยากาศดี. คนไม่ค่อยมีคน, ราคาถูก, ความเร็วเร็ว, มีที่จอด. แนะนำเลย 😍",อาหารตามสั่ง,5,Positive,FALSE,noisy,synthetic_wongnai_like_hard,th
5f73e206-42d5-4b7d-82f2-9e2dbfc599af,"สั่งซูชิแบบมื้อเย็นจากร้านก๋วยเตี๋ยว. บริการช้า / รับได้ / ทำไว / รถติดแถวร้าน. คนคนเยอะ, ราคาถูก, ความเร็วเร็ว, ที่จอดน้อย. ผ่านได้อยู่!!",ก๋วยเตี๋ยว,3,Neutral,FALSE,noisy,synthetic_wongnai_like_hard,th
ba369fc0-5615-4b4a-920c-bc942f924466,"แวะมากินชาบูที่ร้านอาหารจีน. เสิร์ฟไว / ที่จอดพอมี แต่ก็ หอมดี. คนคนเยอะ, ราคาแพง, ความเร็วเร็ว, จอดริมทางได้. ซ้ำได้",อาหารจีน,4,Positive,FALSE,clean,synthetic_wongnai_like_hard,th
f3283af7-2b32-4f72-9ae7-b2ff813f4eeb,"สั่งส้มตำแบบนั่งชิลจากร้านคาเฟ่. แสงดีถ่ายรูปได้ / ที่จอดสะดวก ทว่า ราคาเฉยๆ / คิวช้า. คนไม่ค่อยมีคน, ราคาถูก, ความเร็วช้า, หาที่จอดยาก. แนะนำเลย",คาเฟ่,4,Positive,FALSE,clean,synthetic_wongnai_like_hard,th
488c955b-5003-4951-a841-975410c97a3a,"ไม่ถึงกับว้าว แวะม้ากินผัดกะเพราที่ร้านคาเฟ่. พูดจาดี / กลมกล่อม / แสงดีถ่ายรูปได้ / โต๊ะสะอาด. คนรอคิว, ราคาแพง, ความเร็วเร็ว, หาที่จอดยาก. โดยรวมชอบนะ ไว้มาอีก 💖555",คาเฟ่,4,Positive,FALSE,noisy,synthetic_wongnai_like_hard,th
831fbc1e-42d6-4193-88d1-0ef826356cbb,สั่งสเต๊กแบบนั่งชิลจากร้านเบเกอรี่. มีโปร / มีที่จอด / รอไม่นาน / ดูแลดี / โต๊ะชิดไป. ซ้ำได้ เฉยๆ 💖,เบเกอรี่,4,Positive,FALSE,noisy,synthetic_wongnai_like_hard,th
74b6d466-da12-49ca-b5ce-1c465f2b3b3d,"แวะม้ากินชานมที่ร้านคาเฟ่. อร่อยกำลังดี / ตกแต่งสวย แต่อย่างนึง แนะนำเมนูดี / ไม่คุ้ม / ที่จอดพอมี. คนรอคิว, ราคาแพง, ความเร็วเร็ว, หาที่จอดยาก. ซ้ำได้",คาเฟ่,4,Positive,FALSE,noisy,synthetic_wongnai_like_hard,th
f6320b7d-0850-4e9b-925c-dd521bb18c9f,มาลองสเต๊กร้านนี้ตอนมื้อเที่ยง. ที่จอดสะดวก / โต๊ะสะอาด แต่ก็ ราคาคุ้ม / แนะนำเมนูดี / แสงดีถ่ายรูปได้. แนะนำเลย,สเต๊ก,5,Positive,FALSE,clean,synthetic_wongnai_like_hard,th
e77170b5-023f-428f-a693-fa117606916e,สุดยอดเลยค่ะ สั่งหมูกรอบแบบมื้อเย็นจากร้านอาหารจีน. หอมดี / ที่จอดสะดวก แต่คือ คิวช้า / ราคาเฉยๆ. โดยรวมก็โอเค้ เฉยๆ,อาหารจีน,3,Neutral,TRUE,noisy,synthetic_wongnai_like_hard,th
f15c0d4f-85d0-4788-bc5d-eaa398324664,แวะมากินผัดกะเพราที่ร้านอาหารอีสาน. รสชาติดีมาก / ความสะอาดพอใช้ แต่ว่า อึดอัด / ได้อาหารเร็ว / ไม่แพง. โดยรวมชอบนะ ไว้มาอีก 🥲,อาหารอีสาน,5,Positive,FALSE,noisy,synthetic_wongnai_like_hard,th
506b1787-b826-49af-bf8f-baa1d6031e82,แวะม้ากินส้มตำที่ร้านก๋วยเตี๋ยว. ไม่แพง / ความเร็วปกติ ทว่า กลิ่นแรงไป. โดยรวมก็โอเค 🫠!!,ก๋วยเตี๋ยว,3,Neutral,FALSE,noisy,synthetic_wongnai_like_hard,th
9d13bbf6-4ee9-4c70-936f-c748308a4163,"แวะมากินปิ้งย่างที่ร้านก๋วยเตี๋ยว. รอไม่นาน / ดูแลดี / ร้านสะอาด / ไม่แพง / ที่จอดน้อย. คนไม่ค่อยมีคน, ราคากลางๆ, ความเร็วช้า, หาที่จอดยาก. ซ้ำได้!!",ก๋วยเตี๋ยว,4,Positive,FALSE,noisy,synthetic_wongnai_like_hard,th
f350d029-f68e-499c-9e71-c5e4127a4b10,ไม่ได้แย่แต่ก็ไม่ได้ปัง สั่งชานมแบบมื้อเที่ยงจากร้านก๋วยเตี๋ยว. ตกแต่งสวย / ที่จอดสะดวก แต่ ห้องน้ำควรปรับปรุง / แนะนำเมนูดี. ซ้ำได้,ก๋วยเตี๋ยว,4,Positive,FALSE,clean,synthetic_wongnai_like_hard,th
e0e0c1d6-bc0a-40f3-99e0-778fe31c440f,"มาลองคาเฟ่ร้านนี้ตอนเดลิเวอรี่. กลิ่นแรงไป / ความเร็วปกติ แต่อย่างนึง บริการดี. คนคนเยอะ, ราคาแพง, ความเร็วเร็ว, มีที่จอด. โดยรวมก็โอเค มั้ง",คาเฟ่,3,Neutral,FALSE,noisy,synthetic_wongnai_like_hard,th
09eeb5b6-435e-41b3-b10c-6fe511065c45,"สั่งส้มตำแบบมื้อเช้าจากร้านอาหารจีน. ร้านน่านั่ง / เลี่ยน / ไม่ได้ช้า / ต้องวนหานิดนึง / คุ้มกับปริมาณ. คนคนเยอะ, ราคาค่อนข้างแพง, ความเร็วเร็ว, ที่จอดน้อย. ถ้าผ่านแถวนี้ค่อยแวะ nice",อาหารจีน,3,Neutral,FALSE,noisy,synthetic_wongnai_like_hard,th
8ecf6a38-1b17-4c61-b9ac-72c23e62d860,สั่งปิ้งย่างแบบมื้อเช้าจากร้านอาหารใต้. ราคาโอเค / ที่จอดพอมี แต่อย่างนึง ร้านน่านั่ง. โดยรวมชอบนะ ไว้มาอีก,อาหารใต้,5,Positive,FALSE,clean,synthetic_wongnai_like_hard,th
0fc82d88-bc1e-4acc-8960-8c20442ff21e,มาลองคาเฟ่ร้านนี้ตอนเดลิเวอรี่. โต๊ะเหนียว / พอกินได้ / จอดลำบาก / ทำไว / ปริมาณน้อยไปหน่อย. หวังว่าจะปรับปรุงนะ 😒,คาเฟ่,2,Negative,FALSE,noisy,synthetic_wongnai_like_hard,th
df710dc6-ce65-4d4f-999e-3fe18fe0d13d,"ไม่ได้แย่แต่ก็ไม่ได้ปัง สั่งเค้กแบบมื้อเช้าจากร้านอาหารตามสั่ง. ได้อาหารเร็ว / รสชาติดีมาก / แนะนำเมนูดี / ต้องวนหานิดนึง / บรรยากาศดี. คนไม่ค่อยมีคน, ราคาแพง, ความเร็วปกติ, ที่จอดน้อย. ซ้ำได้",อาหารตามสั่ง,4,Positive,FALSE,clean,synthetic_wongnai_like_hard,th
71e7d614-d07d-4f2a-b9fe-69cd38439334,แวะมากินติ่มซำที่ร้านเครื่องดื่ม. ราคาเฉยๆ / วัตถุดิบโอเค แต่ก็ มีที่จอด / บรรยากาศทั่วไป. โดยรวมชอบนะ ไว้มาอีก 😊,เครื่องดื่ม,5,Positive,FALSE,noisy,synthetic_wongnai_like_hard,th
fc10a6fd-0e02-42d7-854f-9f7dc6e1fe5a,ดีมากกกเลยนะ สั่งกาแฟแบบเดลิเวอรี่จากร้านอาหารใต้. รสชาติดีมาก / ไม่ได้ช้า / ดูแลดี. แนะนำเลย ไม่ไหว,อาหารใต้,5,Positive,TRUE,noisy,synthetic_wongnai_like_hard,th
3b141317-ef18-48d5-bc0c-718c916e402c,ม่ายด้ายแย่แต่ก็ม่ายด้ายปัง มาลองอาหารตามสั่งร้านนี้ตอนของหวาน. ที่จอดน้อย / คิวช้า / สื่อสารงงๆ / บรรยากาศดี / จืดไปหน่อย. หวังว่าจะปรับปรุงนะ 😤,อาหารตามสั่ง,2,Negative,FALSE,noisy,synthetic_wongnai_like_hard,th
0a60e180-3d7c-4660-b5cb-7bdf5d25f3fb,"ไม่แย่นะ แวะม้ากินผัดกะเพราที่ร้านอาหารญี่ปุ่น. โอเคนะ / โอเค แต่อย่างนึง พูดจาดี / รอพอสมควร. คนคนเยอะ, ราคาค่อนข้างแพง, ความเร็วช้า, หาที่จอดยาก. ผ่านได้อยู่ ฟีลดี fine",อาหารญี่ปุ่น,3,Neutral,FALSE,noisy,synthetic_wongnai_like_hard,th
45dee448-1027-4107-9754-3b0a09b94ee8,สั่งหมูกรอบแบบมื้อเย็นจากร้านก๋วยเตี๋ยว. ทำไว / เสียงดัง แต่ ที่จอดพอมี. โดยรวมก็โอเค อะๆๆ,ก๋วยเตี๋ยว,3,Neutral,FALSE,noisy,synthetic_wongnai_like_hard,th
8be703cd-e7f4-40c6-a1a3-d9e4efaae054,ไม่ถึงกับว้าว มาลองอาหารญี่ปุ่นร้านนี้ตอนมื้อเย็น. พนักงานโอเค / ตกแต่งสวย / ร้านสะอาด / ได้อาหารเร็ว / ราคาโอเค. แนะนำเลย 😍,อาหารญี่ปุ่น,5,Positive,FALSE,noisy,synthetic_wongnai_like_hard,th
2777211a-02bf-460d-ba04-675834da35fa,"สั่งเค้กแบบนั่งชิลจากร้านสเต๊ก. ตกแต่งสวย / ราคากลางๆ / ห้องน้ำโอเค้ / พอกินได้ / ไม่ได้ดีไม่แย่. คนไม่ค่อยมีคน, ราคาแพง, ความเร็วปกติ, มีที่จอด. แนะนำเลย 😍",สเต๊ก,5,Positive,FALSE,noisy,synthetic_wongnai_like_hard,th
27056296-5788-495b-884b-2c77a6ba883a,"แวะม้ากินเค้กที่ร้านอาหารตามสั่ง. ทำไว / ร้อน / ไม่แพง. คนกำลังพอดี, ราคากลางๆ, ความเร็วเร็ว, หาที่จอดยาก. ซ้ำได้",อาหารตามสั่ง,5,Positive,FALSE,noisy,synthetic_wongnai_like_hard,th
1416bded-50d9-4299-8b70-efc8dc17df79,มาลองเบเกอรี่ร้านนี้ตอนนั่งชิล. ทำไว / ร้านน่านั่ง แต่คือ ห้องน้ำโอเค้ / เค็มไป. โดยรวมชอบนะ ไว้มาอีก wow,เบเกอรี่,4,Positive,FALSE,noisy,synthetic_wongnai_like_hard,th
093bc35d-9a87-4504-8240-acd25b6bbb1b,"มาลองเบเกอรี่ร้านนี้ตอนมื้อเย็น. แพงเกิน / สื่อสารงงๆ แต่ก็ รอนานมาก / เหมือนทำรีบๆ / ต้องวนหานิดนึง. คนไม่ค่อยมีคน, ราคากลางๆ, ความเร็วช้า, หาที่จอดยาก. ไม่น่าซ้ำ",เบเกอรี่,2,Negative,FALSE,clean,synthetic_wongnai_like_hard,th
86b0953f-b2e2-4dba-8fcf-78f2a9e849df,ไม่แย่นะ มาลองเบเกอรี่ร้านนี้ตอนมื้อเที่ยง. แนะนำเมนูดี / จอดง่าย / ไม่ค่อยอร่อย / ห้องน้ำโอเค. แนะนำเลยๆๆ,เบเกอรี่,5,Positive,FALSE,noisy,synthetic_wongnai_like_hard,th
46820e18-5924-41b2-ba90-055c4afb0547,แวะมากินปิ้งย่างที่ร้านอาหารอีสาน. บรรยากาศทั่วไป / หอมดี ทว่า ร้านสะอาด / แนะนำเมนูดี / ตามมาตรฐาน. ซ้ำได้,อาหารอีสาน,5,Positive,FALSE,clean,synthetic_wongnai_like_hard,th
1596cd6f-7449-4a01-b410-570c9e50bd2b,แวะม้ากินราเมงที่ร้านเครื่องดื่ม. โอเค้ / บริการปกติ แต่ว่า หอมดี. ซ้ำได้,เครื่องดื่ม,4,Positive,FALSE,noisy,synthetic_wongnai_like_hard,th
94815e98-d7db-45c8-8a18-ae21ac2a9f39,สั่งหมูกรอบแบบนั่งชิลจากร้านชาบู/ปิ้งย่าง. ที่จอดพอมี / บริการดี / ดูแลดี. โดยรวมชอบนะ ไว้มาอีก,ชาบู/ปิ้งย่าง,5,Positive,FALSE,clean,synthetic_wongnai_like_hard,th
29377816-462a-456f-8393-33ffcad28ace,มาลองอาหารอีสานร้านนี้ตอนมื้อเย็น. บริการดี / จอดง่าย / พอกินได้ / แสงดีถ่ายรูปได้. โดยรวมชอบนะ ไว้มาอีก แหละ 😍,อาหารอีสาน,4,Positive,FALSE,noisy,synthetic_wongnai_like_hard,th
e0366d60-af87-47fe-b859-df579e058f2c,"ม่ายด้ายแย่เลยนะ (แต่...) แวะมากินราเมงที่ร้านอาหารญี่ปุ่น. รับได้ / นั่งได้เรื่อยๆ แต่ก็ เรียกยาก. คนกำลังพอดี, ราคาแพง, ความเร็วปกติ, จอดริมทางได้. รวมๆไม่ผ่าน โอเค",อาหารญี่ปุ่น,1,Negative,FALSE,noisy,synthetic_wongnai_like_hard,th
58f0a0be-89e6-4990-90eb-7c14bcee7fae,"สั่งซูชิแบบเดลิเวอรี่จากร้านอาหารญี่ปุ่น. เสียงดัง / รสชาติดีมาก / แนะนำเมนูดี. คนรอคิว, ราคาค่อนข้างแพง, ความเร็วเร็ว, จอดริมทางได้. ซ้ำได้ 👍!!",อาหารญี่ปุ่น,5,Positive,FALSE,noisy,synthetic_wongnai_like_hard,th
779ea439-3620-4505-8a6c-24d0e72b266c,สุดยอดเลยค่ะ มาลองชาบู/ปิ้งย่างร้านนี้ตอนเดลิเวอรี่. ไม่ได้แย่ / ตามมาตรฐาน / รสชาติกลางๆ / ร้อน / พูดจาดี. ถ้าผ่านแถวนี้ค่อยแวะ,ชาบู/ปิ้งย่าง,3,Neutral,TRUE,clean,synthetic_wongnai_like_hard,th
bfe7b4c7-9761-45cc-a44c-25b99955ae88,"มาลองอาหารญี่ปุ่นร้านนี้ตอนเดลิเวอรี่. กลมกล่อม / ห้องน้ำโอเค แต่ว่า ร้านน่านั่ง. คนรอคิว, ราคาค่อนข้างแพง, ความเร็วเร็ว, ที่จอดน้อย. โดยรวมชอบนะ ไว้มาอีก",อาหารญี่ปุ่น,4,Positive,FALSE,clean,synthetic_wongnai_like_hard,th
c0c99710-fd14-4eff-9da4-d1a06972cc61,"แวะมากินก๋วยเตี๋ยวเรือที่ร้านคาเฟ่. บริการปกติ / ตกแต่งสวย / มีที่จอด. คนม่ายค่อยมีคน, ราคาถูก, ความเร็วปกติ, จอดริมทางได้. แนะนำเลย 👍",คาเฟ่,5,Positive,FALSE,noisy,synthetic_wongnai_like_hard,th
c8a27c3d-e5d1-48dd-94c3-28d14125d042,"ม่ายด้ายดีขนาดนั้น แวะมากินปิ้งย่างที่ร้านก๋วยเตี๋ยว. ความเร็วปกติ / อึดอัด / ม่ายด้ายว้าว / ตามมาตรฐาน. คนกำลังพอดี, ราคาค่อนข้างแพง, ความเร็วช้า, หาที่จอดยาก. ไม่น่าซ้ำมากกก",ก๋วยเตี๋ยว,2,Negative,FALSE,noisy,synthetic_wongnai_like_hard,th
36bab7f8-f01d-41f1-a836-42aeb16de9c9,ไม่ได้แย่แต่ก็ไม่ได้ปัง มาลองก๋วยเตี๋ยวร้านนี้ตอนมื้อเช้า. อึดอัด / โต๊ะเหนียว แต่ หน้าเครียดๆ / รถติดแถวร้าน. รวมๆไม่ผ่าน 🙄,ก๋วยเตี๋ยว,2,Negative,FALSE,noisy,synthetic_wongnai_like_hard,th
dff7b2f2-c2e6-4e86-b4d3-d73e10fbf140,ไม่ได้แย่เรยนะ (แต่...) สั่งสเต๊กแบบเดลิเวอรี่จากร้านอาหารอีสาน. ราคากลางๆ / อร่อยกำลังดี แต่ ดีเรย์ / ไม่ค่อยสะอาด. ไม่น่าซ้ำ งงมาก 🥲,อาหารอีสาน,2,Negative,FALSE,noisy,synthetic_wongnai_like_hard,th
48b7a630-5992-48a4-a990-768cc4be42ec,ไม่ได้แย่แต่ก็ไม่ได้ปัง แวะมากินกาแฟที่ร้านคาเฟ่. ได้อาหารเร็ว / แนะนำเมนูดี / รสชาติดีมาก. แนะนำเลย 😋!!,คาเฟ่,4,Positive,FALSE,noisy,synthetic_wongnai_like_hard,th
c98d7267-41dc-4c7f-9902-3cf728570e0e,มาลองก๋วยเตี๋ยวร้านนี้ตอนมื้อเช้า. ร้อน / ช้า แต่คือ ราคากลางๆ / มีที่จอด / รสชาติดีมาก. ผ่านได้อยู่ 🤔ๆๆ,ก๋วยเตี๋ยว,3,Neutral,FALSE,noisy,synthetic_wongnai_like_hard,th
67781567-98a7-4495-ab5e-e4c437a00118,"สั่งสเต๊กแบบเดลิเวอรี่จากร้านเครื่องดื่ม. ต้องวนหานิดนึง / ทำไว / หอมดี / เพลงเพราะ. คนกำลังพอดี, ราคาแพง, ความเร็วช้า, ที่จอดน้อย. ซ้ำได้ ซ้ำได้ 😊",เครื่องดื่ม,4,Positive,FALSE,noisy,synthetic_wongnai_like_hard,th
a840245b-84af-4c1c-9211-2aecd815ee1d,แวะมากินติ่มซำที่ร้านเครื่องดื่ม. แนะนำเมนูดี / บรรยากาศดี แต่อย่างนึง โอเค. แนะนำเลย,เครื่องดื่ม,5,Positive,FALSE,noisy,synthetic_wongnai_like_hard,th
bfeb4c1e-03ea-4384-a1cc-0d91a9818f8c,"มาลองอาหารอีสานร้านนี้ตอนนั่งชิล. ไม่แพง / ช้า / สื่อสารงงๆ. คนไม่ค่อยมีคน, ราคาถูก, ความเร็วช้า, จอดริมทางได้. โดยรวมก็โอเค นะ!",อาหารอีสาน,3,Neutral,FALSE,noisy,synthetic_wongnai_like_hard,th
4f0af818-b0a7-4302-9331-2ff86b83eb75,แวะมากินกาแฟที่ร้านอาหารตามสั่ง. ดูแลดี / มีที่จอด แต่ว่า บรรยากาศทั่วไป. ซ้ำได้ wow 😍555,อาหารตามสั่ง,4,Positive,FALSE,noisy,synthetic_wongnai_like_hard,th
2b6fac59-0089-48c4-b11c-0477feab0254,"wow เก่งจัง ไม่ถึงกับว้าว สั่งก๋วยเตี๋ยวเรือแบบมื้อเช้าจากร้านอาหารอีสาน. บริการช้า / รถติดแถวร้าน แต่ ห้องน้ำโอเค. คนรอคิว, ราคาแพง, ความเร็วเร็ว, จอดริมทางได้. โดยรวมก็โอเค 😐",อาหารอีสาน,3,Neutral,TRUE,noisy,synthetic_wongnai_like_hard,th
e1a4e994-9c0b-4b3c-bcb1-06bfe854d658,"ไม่ถึงกับว้าว มาลองอาหารจีนร้านนี้ตอนนั่งชิล. ราคาคุ้ม / ดูแลดี / ที่จอดสะดวก / อึดอัด / ทำไว. คนกำลังพอดี, ราคาถูก, ความเร็วช้า, มีที่จอด. ซ้ำได้ เฉยๆ",อาหารจีน,4,Positive,FALSE,noisy,synthetic_wongnai_like_hard,th
e493713b-aa73-4c47-ab1f-11c9867b9983,"สั่งชาบูแบบมื้อเที่ยงจากร้านอาหารตามสั่ง. พนักงานน่ารัก / ห้องน้ำโอเค / จอดง่าย. คนคนเยอะ, ราคาค่อนข้างแพง, ความเร็วปกติ, หาที่จอดยาก. แนะนำเลย ไม่ซ้ำละ standard 💖!!",อาหารตามสั่ง,5,Positive,FALSE,noisy,synthetic_wongnai_like_hard,th
04adb11e-9af6-46d2-ad1e-899c08b0d17d,"แวะมากินติ่มซำที่ร้านอาหารตามสั่ง. เพลงเพราะ / รับได้ แต่อย่างนึง วัตถุดิบโอเค / ราคาเฉยๆ. คนคนเยอะ, ราคาแพง, ความเร็วเร็ว, จอดริมทางได้. แนะนำเรย คุ้มอยู่นะ 😋สุดๆ",อาหารตามสั่ง,5,Positive,FALSE,noisy,synthetic_wongnai_like_hard,th
4e208da4-e21b-441f-a3ff-fcd1b21fbb7d,ไม่แย่นะ สั่งชาบูแบบมื้อเย็นจากร้านเบเกอรี่. หน้าเครียดๆ / ม่ายค่อยสะอาด / จืดไปหน่อย / โอเค้นะ. รวมๆไม่ผ่าน 💖555,เบเกอรี่,2,Negative,FALSE,noisy,synthetic_wongnai_like_hard,th
de702629-b507-45b5-aaac-93b5dfe1eda1,"สั่งปิ้งย่างแบบมื้อเที่ยงจากร้านก๋วยเตี๋ยว. รอพอสมควร / จอดง่าย แต่ก็ ไม่ได้ว้าว. คนกำลังพอดี, ราคากลางๆ, ความเร็วปกติ, ที่จอดน้อย. แนะนำเลย ไม่ซ้ำละ fail ✨!!",ก๋วยเตี๋ยว,4,Positive,FALSE,noisy,synthetic_wongnai_like_hard,th
0e2d97ff-9e42-4489-8ac1-f3b69297eb64,"มาลองเบเกอรี่ร้านนี้ตอนมื้อเช้า. โอเค / โอเค แต่ว่า อร่อยกำลังดี / แสงดีถ่ายรูปได้. คนกำลังพอดี, ราคากลางๆ, ความเร็วปกติ, มีที่จอด. โดยรวมก็โอเค",เบเกอรี่,3,Neutral,FALSE,clean,synthetic_wongnai_like_hard,th
0621f1d6-df41-4b70-89bf-8f8d0157b7a5,"ไม่ได้แย่เลยนะ (แต่...) สั่งราเมงแบบเดลิเวอรี่จากร้านอาหารใต้. ไม่คุ้ม / ไม่ได้ช้า แต่คือ พอกินได้ / ที่จอดน้อย / โอเคนะ. คนม่ายค่อยมีคน, ราคาถูก, ความเร็วปกติ, หาที่จอดยาก. รวมๆไม่ผ่าน 🥲",อาหารใต้,1,Negative,FALSE,noisy,synthetic_wongnai_like_hard,th
d4a97fe6-287b-4711-8cb7-6eac9bf89688,"มาลองสเต๊กร้านนี้ตอนนั่งชิล. บริการดี / มีที่จอด แต่ ราคาโอเค / รสชาติดีมาก / รอไม่นาน. คนกำลังพอดี, ราคาถูก, ความเร็วปกติ, จอดริมทางได้. ซ้ำได้ นะ 😍",สเต๊ก,5,Positive,FALSE,noisy,synthetic_wongnai_like_hard,th
be75b954-d24b-47b7-b1f9-02dab97d08f8,"แวะม้ากินสเต๊กที่ร้านเบเกอรี่. โต๊ะเหนียว / หอมดี / ได้อาหารเร็ว. คนรอคิว, ราคากลางๆ, ความเร็วเร็ว, หาที่จอดยาก. ซ้ำได้ ประมาณนั้น 💖555",เบเกอรี่,4,Positive,FALSE,noisy,synthetic_wongnai_like_hard,th
5c2df0b9-2495-403f-9e00-6b3bb1b545c9,ไม่ได้แย่เลยนะ (แต่...) สั่งสเต๊กแบบนั่งชิลจากร้านอาหารตามสั่ง. บริการดี / รอพอสมควร แต่ จืดไปหน่อย. ถ้าผ่านแถวนี้ค่อยแวะ standard 🤔,อาหารตามสั่ง,3,Neutral,FALSE,noisy,synthetic_wongnai_like_hard,th
a8a4f2e0-12d0-4da4-afb1-4f2a589cc3c2,"สั่งผัดกะเพราแบบมื้อเที่ยงจากร้านอาหารญี่ปุ่น. วัตถุดิบโอเค / กลิ่นอาหารแรง แต่คือ หน้าเครียดๆ / โต๊ะเหนียว. คนไม่ค่อยมีคน, ราคากลางๆ, ความเร็วเร็ว, ที่จอดน้อย. ซ้ำได้",อาหารญี่ปุ่น,5,Positive,FALSE,clean,synthetic_wongnai_like_hard,th
260731e4-ab86-4cb2-a185-84ce4a208bf1,ไม่แย่นะ มาลองเบเกอรี่ร้านนี้ตอนมื้อเช้า. โอเคนะ / ความสะอาดพอใช้ แต่คือ มีที่จอด / ม่ายด้ายว้าว. โดยรวมชอบนะ ไว้มาอีก เหมือนจะ wow 😊,เบเกอรี่,4,Positive,FALSE,noisy,synthetic_wongnai_like_hard,th
69c36fec-91c5-48bb-9a13-d7b861978806,wow เก่งจัง ไม่ได้แย่เลยนะ (แต่...) มาลองคาเฟ่ร้านนี้ตอนมื้อเย็น. ตกแต่งสวย / เสิร์ฟไว / ความสะอาดพอใช้. แนะนำเลย คุ้มอยู่นะ 💖,คาเฟ่,4,Positive,TRUE,noisy,synthetic_wongnai_like_hard,th
2fd44315-ce3b-4654-b51c-e437ef800eed,ประทับใจม้ากกก (ประชด) ม่ายด้ายแย่แต่ก็ม่ายด้ายปัง มาลองเครื่องดื่มร้านนี้ตอนนั่งชิล. ความเร็วปกติ / จืดไปหน่อย ทว่า พื้นเลอะ / คิดเงินแอบแรง. รวมๆไม่ผ่าน555,เครื่องดื่ม,1,Negative,TRUE,noisy,synthetic_wongnai_like_hard,th
ba51b692-9dc3-4556-b573-a5fe197e3ca4,สุดยอดเลยค่ะ สั่งหมูกรอบแบบนั่งชิลจากร้านอาหารใต้. โต๊ะชิดไป / บริการช้า แต่ แพงเกิน. รวมๆไม่ผ่าน,อาหารใต้,2,Negative,TRUE,noisy,synthetic_wongnai_like_hard,th
fae3a4e6-222c-4ab9-8f2f-cfc989e51050,สั่งชานมแบบนั่งชิลจากร้านเครื่องดื่ม. จอดง่าย / วัตถุดิบโอเค้ แต่ก็ ดีเลย์ / ตกแต่งสวย. โดยรวมชอบนะ ไว้มาอีก เฉยๆ standard,เครื่องดื่ม,5,Positive,FALSE,noisy,synthetic_wongnai_like_hard,th
a154127c-ebc7-4ef7-8a24-4dc3775b4049,มาลองชาบู/ปิ้งย่างร้านนี้ตอนนั่งชิล. พูดจาดี / บรรยากาศดี แต่ มีที่จอด. ซ้ำได้!,ชาบู/ปิ้งย่าง,5,Positive,FALSE,noisy,synthetic_wongnai_like_hard,th
4c2be600-9cdf-47ce-8289-0acd46c76875,"สั่งชาบูแบบมื้อเช้าจากร้านเครื่องดื่ม. กลิ่นแรงไป / เพลงเพราะ ทว่า ได้อาหารเร็ว / ไม่คุ้ม / พูดจาดี. คนไม่ค่อยมีคน, ราคาค่อนข้างแพง, ความเร็วเร็ว, มีที่จอด. โดยรวมชอบนะ ไว้มาอีก ฟีลดี ✨สุดๆ",เครื่องดื่ม,4,Positive,FALSE,noisy,synthetic_wongnai_like_hard,th
b8bc3e58-2870-49f8-a686-2bd9656a5a75,"สั่งติ่มซำแบบมื้อเช้าจากร้านเบเกอรี่. จอดง่าย / อร่อยกำลังดี / รอนานมาก. คนคนเยอะ, ราคาแพง, ความเร็วช้า, ที่จอดน้อย. โดยรวมชอบนะ ไว้มาอีก ไม่ซ้ำละ",เบเกอรี่,5,Positive,FALSE,noisy,synthetic_wongnai_like_hard,th
52d3082f-1514-4b79-9bc4-7e05b58ca1a2,ไม่ได้แย่แต่ก็ไม่ได้ปัง มาลองสเต๊กร้านนี้ตอนนั่งชิล. โต๊ะสะอาด / บรรยากาศดี แต่คือ ที่จอดพอมี / อร่อยกำลังดี. โดยรวมชอบนะ ไว้มาอีก,สเต๊ก,4,Positive,FALSE,noisy,synthetic_wongnai_like_hard,th
d0ec8a24-1b0f-49de-b752-badb982572b5,แวะมากินสเต๊กที่ร้านสเต๊ก. เค็มไป / โอเค้ แต่ก็ คิดเงินแอบแรง. ไม่น่าซ้ำ 🙂,สเต๊ก,2,Negative,FALSE,noisy,synthetic_wongnai_like_hard,th
4da58cf4-eff3-449a-8789-1d5b5befa31c,"ไม่ได้แย่เลยนะ (แต่...) แวะมากินผัดกะเพราที่ร้านอาหารญี่ปุ่น. รับได้ / จอดลำบาก แต่อย่างนึง ร้อน. คนกำลังพอดี, ราคาถูก, ความเร็วช้า, หาที่จอดยาก. หวังว่าจะปรับปรุงนะ",อาหารญี่ปุ่น,2,Negative,FALSE,clean,synthetic_wongnai_like_hard,th
0ecf3eb4-950c-4697-884d-8b5ed1abe7b6,แวะมากินก๋วยเตี๋ยวเรือที่ร้านก๋วยเตี๋ยว. ไม่ได้แย่ / ไม่ได้ว้าว แต่ก็ ความเร็วปกติ / ตกแต่งสวย. โดยรวมก็โอเค คุ้มอยู่นะ 😐,ก๋วยเตี๋ยว,3,Neutral,FALSE,noisy,synthetic_wongnai_like_hard,th
2090b808-c702-4e31-9cda-7e95cd0e65b7,ไม่แย่นะ มาลองอาหารใต้ร้านนี้ตอนนั่งชิล. นั่งได้เรื่อยๆ / รอไม่นาน ทว่า ร้านสะอาด. แนะนำเลย,อาหารใต้,5,Positive,FALSE,clean,synthetic_wongnai_like_hard,th
